article_id,n_events,n_nodes,n_edges,dominant_type,has_risk,has_subdomain,cluster_id,cluster_label,is_noise,context_120
699c3d22bf23573ae1689dd6,5,14,11,Event,0,0,87,programme | développe | encore,False,"Si la pratique du handiski se développe, dans les stations, les transports et les logements restent encore très la"
699c3d22bf23573ae1689dd4,2,6,4,Event,0,0,41,février | dimanche | américaine,False,"Cette essayiste, cofondatrice d’Attac, avait notamment fait prendre conscience aux Français et aux Européens des dégâts "
699c3d22bf23573ae1689dd3,11,23,16,Event,1,0,0,président | mercredi | trump,False,"Le Tchad assure vouloir prévenir tout risque d’expansion du conflit en cours au Soudan, et avertit qu’il se réserve"
699c3d22bf23573ae1689dd2,7,18,15,Event,1,0,117,radis | retrouve | israël,False,"Le président français a appelé lundi l’Union européenne à adopter un 20e paquet de sanctions, bloqué par la Hongrie. Nou"
699c41d2bf23573ae1689dd7,8,19,16,Event,0,1,110,capitale | drones | tenus,False,Le procureur adjoint de la CPI a déclaré que les audiences dites de confirmation des charges constituaient un rappel que
699c4682bf23573ae1689dd9,1,4,3,Event,0,0,38,situation | décrypte | notre,False,"Anne Corpet, chroniqueuse internationale, analyse la situation."
699c4683bf23573ae1689dda,2,8,6,Event,0,1,12,annoncé | mardi | défense,False,"En Ukraine, deux personnes ont été tuées dans la région d'Odessa sud , après une première victime dans celle de Zaporijj"
699c4682bf23573ae1689dd8,7,13,10,Event,1,0,140,américain | droits | douane,False,Ce mardi 24février 2026 marque le quatrième anniversaire de l'invasion à grande échelle de l'Ukraine par la Russie. À ce
699c4b33bf23573ae1689ddb,11,24,21,Event,0,0,51,sénégalais | ordonné | mardi,False,"Quand ses enfants ont le dos tourné, Olga se plonge dans la guerre en Ukraine, qui a pris un tournant majeur après l'inv"
699c4d8bbf23573ae1689ddd,8,17,12,Event,0,0,14,ans | olympiques | jeux,False,"A quatre ans de l’ouverture des Jeux olympiques et paralympiques d’hiver en France, et à trois ans et demi à peine de la"
699c4d8bbf23573ae1689dde,4,13,9,Event,0,1,-1,non-clustere,True,Après plus de deux mois de fermeture causée par une offensive du groupe politico-militaire AFC/M23 sur la cité stratégiq
699c5493bf23573ae1689de0,7,17,14,Event,0,0,0,président | mercredi | trump,False,"En clôture des JO de Milan-Cortina, le drapeau olympique a été transmis dimanche aux organisateurs des Jeux 20"
699c5493bf23573ae1689ddf,5,10,7,Event,0,0,35,américaine | français | lieu,False,La suspension de la procédure a lieu après la décision de la Cour suprême américaine jugeant que les droits de do
699c56ebbf23573ae1689de1,3,9,7,Event,0,0,15,français | américain | jeux,False,"uatre heures sur vingt-quatre et sept jours sur sept. En plasticien acoustique , Thomas Bangalter a prévu de l’emballer "
699c5943bf23573ae1689de2,9,17,10,Event,0,0,143,américain | podcast | tucker,False,"De 2014à 2022, les huit années de conflit armé dans le Donbass ont été le premier acte de la guerre d’agression russe, l"
699c5b9bbf23573ae1689de3,4,11,8,Event,0,0,15,français | américain | jeux,False,Ce programmeur autodidacte avait fini par renier sa création et était devenu un farouche critique de QAnon et des forums
699c5b9bbf23573ae1689de4,6,14,12,Event,1,0,-1,non-clustere,True,"Quatre ans après l'invasion russe à grande échelle, l'Union européenne s'impose comme le principal soutien de l'Ukraine."
699c5df3bf23573ae1689de5,3,7,6,Event,1,1,-1,non-clustere,True,De multiples vulnérabilités ont été découvertes dans Microsoft Edge. Elles permettent à un attaquant de provoquer un pro
699c5df3bf23573ae1689de6,5,9,8,Event,1,0,30,unis | arrêté | etats,False,Certains syndicats s’inquiètent de la baisse du nombre d’agriculteurs dans les conseils municipaux. S’ils restent surrep
699c5df4bf23573ae1689de7,5,16,12,Event,0,0,130,français | semaine | france,False,Ce bulletin d'actualité du CERT-FR revient sur les vulnérabilités significatives de la semaine passée pour souligner leu
699c604cbf23573ae1689de8,2,8,7,Event,0,0,18,leila | iranien | poursuit,False,Yvan Gil Pinto a également confirmé l’ouverture d’un canal diplomatique avec Washington pour régler les différends qui l
699c604cbf23573ae1689de9,3,11,8,Event,0,0,3,mort | annoncé | personnes,False,"De nouveaux éléments sur le 23-F , jour où des militaires nostalgiques de Franco avaient pénétré dans le Parlement, arme"
699c62a4bf23573ae1689dea,5,12,9,Event,0,1,-1,non-clustere,True,"Le minerai jaune, aux réserves encore significatives, représente pour le continent une perspective prometteuse en matièr"
699c62a4bf23573ae1689dec,14,23,16,Event,1,0,51,sénégalais | ordonné | mardi,False,"Écoles fermées, vols annulés le Mexique est sur le quivive lundi après la mort, dimanche 22 février, de Nemesio Os"
699c62a4bf23573ae1689deb,12,31,31,Event,0,0,100,donald | trump | jeudi,False,"C'est une semaine spéciale qui s’ouvre sur France 24, alors que la guerre en Ukraine entrera demain dans sa cinquième an"
699c62a4bf23573ae1689ded,6,16,12,Event,1,0,113,pays | monde | france,False,"protégée était de 28milliards d'euros en France, dont 22 milliards rien que pour le vin. Une manne menacée, car le récha"
699c6754bf23573ae1689def,1,2,1,Event,0,1,-1,non-clustere,True,"L’aide pour la rénovation énergétique est de nouveau accessible, mais à des conditions moins intéressantes"
699c6754bf23573ae1689dee,3,10,7,Event,0,1,78,loi | président | députés,False,"Le président américain s’est à nouveau attaqué aux juges qui ont invalidé, vendredi, une grande partie de ses droits de "
699c6754bf23573ae1689df0,4,9,6,Event,0,0,17,trop | nouvelle | marseille,False,"Une nouvelle fois en crise, l’Olympique de Marseille ne tient pas son rang depuis trop longtemps, estime le journaliste "
699c6754bf23573ae1689df1,3,7,7,Event,0,1,78,loi | président | députés,False,"Malgré l’opposition du gouvernement et du rapporteur général, Olivier Falorni, l’amendement défendu par des députés de g"
699c69acbf23573ae1689df2,12,30,21,Event,1,0,-1,non-clustere,True,Les avalanches mortelles se multiplient dans les Alpes depuis le début de l’hiver. Elles ont fait 28victimes entre
699c6c04bf23573ae1689df3,4,15,11,Event,0,0,132,jalisco | chef | violences,False,"Environ 7000 soldats étaient déjà stationnés dans l’Etat de Jalisco , dans cette région où sévit le redouté Cartel de Ja"
699c6c04bf23573ae1689df4,4,10,6,Event,1,0,129,français | euros | européen,False,Human Rights Concern Eritrea a exhorté l’ONU à intervenir immédiatement pour empêcher les expulsions et l’Egypte à respe
699c6e5cbf23573ae1689df5,4,9,5,Event,0,0,5,pays | négociations | incertaine,False,L’ex-président de la République a demandé que sa peine de six mois de prison ferme mais aménageables dans le dossier Byg
699c70b4bf23573ae1689df6,6,14,13,Event,0,0,70,mercredi | quitter | monde,False,"Même si 71 des Italiens estiment que leur pays va dans la mauvaise direction , la présidente du conseil italien bénéfici"
699c70b4bf23573ae1689df7,9,18,12,Event,0,0,130,français | semaine | france,False,"Selon les organisations des droits humains, la loi votée par le Parlement exclut des centaines de cas de personnes injus"
699c7564bf23573ae1689df8,10,22,20,Event,0,0,0,président | mercredi | trump,False,"Le Mondial 2026 doit se dérouler dans quatre mois en Amérique du Nord, organisé conjointement par trois pays."
699c7583bf23573ae1689dfc,1,3,2,Event,0,1,74,analyse | récit | situation,False,"Clovis Casali analyse la situation,."
699c7583bf23573ae1689dfd,2,8,7,Event,0,0,103,jeudi | roi | windsor,False,"L'armée mexicaine a abattu dimanche le baron de la drogue Nemesio Oseguera, alias El Mencho, chef du puissant cartel Jal"
699c7583bf23573ae1689dfe,7,18,14,Event,0,0,102,grande | différentes | bouchons,False,"Composée de bouchons en plastique de différentes couleurs et tailles, la célèbre Joconde de Léonard de Vinci"
699c77dbbf23573ae1689e02,1,3,3,Event,1,0,75,loire | vendée | sèvres,False,"La ville américaine est en train de vivre l’une des tempêtes de neige les plus violentes depuis plus d’une décennie, sel"
699c77dbbf23573ae1689e00,5,11,8,Event,0,1,20,national | parti | 2024,False,"Sous pression après sa nomination contestée, l’ancienne ministre d’Emmanuel Macron prend ses distances avec les dossiers"
699c77dbbf23573ae1689dff,4,12,11,Event,1,1,-1,non-clustere,True,"Le retrait du drapeau de l’Union européenne du fronton de certaines mairies, réclamé par les syndicats agricol"
699c77dbbf23573ae1689e01,5,14,11,Event,0,0,-1,non-clustere,True,"Mike Huckabee, ancien pasteur évangélique, a déclaré dans un entretien avec le journaliste américain Tucker Carlson que "
699c7a33bf23573ae1689e05,1,2,1,Event,0,0,28,explications | david | notre,False,"David Rigoulet-Roze, rédacteur d'une frappe américaine, est notre invité."
699c7a33bf23573ae1689e03,6,19,19,Event,0,0,-1,non-clustere,True,"Dans son projet de loi SURE déposé au Conseil d’Etat jeudi 19février, le garde des sceaux compte introduire un article q"
699c7a33bf23573ae1689e06,1,3,2,Event,0,1,74,analyse | récit | situation,False,"Analyse de notre correspondant à Washington, Matthieu Mabin."
699c7a33bf23573ae1689e07,10,23,20,Event,0,0,106,ans | viols | grenoble,False,"Figure majeure de la scène marocaine, OUM mêle soul, world music et sonorités hassanies venues du Sahara. Avec son album"
699c7a33bf23573ae1689e04,4,12,10,Event,1,0,27,france | sud | jeudi,False,"te-Maritime restent en alerte maximale, et deux autres départements, la Sarthe et la Charente, sont maintenus en orange "
699c813bbf23573ae1689e09,2,5,4,Event,0,0,-1,non-clustere,True,"Selon Washington, le CJNG est l'un des principaux responsables du trafic d'héroïne, de cocaïne, de méthamphétamine et de"
699c813bbf23573ae1689e08,2,9,8,Event,1,0,48,lundi | votre | états,False,"Plus de 40 millions de personnes dans le nord-est des États-Unis, du Maryland au Maine, affrontent lundi une tempête de "
699c8393bf23573ae1689e0e,3,8,5,Event,1,0,140,américain | droits | douane,False,"""La ville de New York n'a pas connu de tempête de cette ampleur au cours de la dernière décennie"", a averti son maire Zo"
699c8393bf23573ae1689e0b,6,11,11,Event,0,0,130,français | semaine | france,False,"Pour réaliser ce son unique, le cheval réalise une biphonation il crie et il siffle simultanément."
699c8393bf23573ae1689e0d,2,9,7,Event,1,0,48,lundi | votre | états,False,"is départements maintenus en vigilance rouge, les cours d'eau en crue dans l'ouest de la France ont commencé à baisser l"
699c8393bf23573ae1689e0a,6,16,13,Event,0,0,23,exposé | français | ministre,False,"Le nom de Caroline Lang, fille de l’ancien ministre de la culture français, apparaît des milliers de fois dans les docum"
699c8393bf23573ae1689e0c,7,17,13,Event,1,0,0,président | mercredi | trump,False,"C’est un revers et un message que nous ne voulions pas envoyer aujourd’hui, mais le travail continue , a déclaré la haut"
699c8393bf23573ae1689e10,2,10,8,Event,1,0,48,lundi | votre | états,False,"Plus de 40 millions de personnes du nord-est des États-Unis, du Maryland au Maine, affrontent lundi une tempête de neige"
699c85ecbf23573ae1689e11,9,22,14,Event,1,1,0,président | mercredi | trump,False,"Bien que les dégâts causés par la guerre soient colossaux, l’efficacité du gouvernement et les réseaux d’entraide permet"
699c85ecbf23573ae1689e13,5,14,13,Event,1,0,51,sénégalais | ordonné | mardi,False,"Huzefa Hafiz Ismail est arrivé sur le sol français, vendredi 20février. Il avait été arrêté en août2024 au Texas à la de"
699c85ecbf23573ae1689e12,7,17,13,Event,1,0,22,pays | fils | opérer,False,Des vivres et des médicaments sont collectés dans tout le pays et convoyés par la marine nationale vers l’île castriste.
699c85ecbf23573ae1689e14,2,7,5,Event,1,0,1,mardi | annoncé | président,False,"L’UEFA a annoncé, lundi, la suspension du joueur argentin du Benfica Lisbonne, soupçonné d’avoir proféré des injures"
699c8a9cbf23573ae1689e16,5,15,14,Event,0,0,10,émission | laisse | nations,False,"L’émission Sur le front explore le territoire français, qui regorge de métaux rares et suit la reporter Andréa Orvain qu"
699c8a9cbf23573ae1689e15,6,14,8,Event,1,0,30,unis | arrêté | etats,False,"Le plan pour réaliser des économies importantes , lancé le 11février par le groupe néerlandais, traduit la chute de la c"
699c8a9cbf23573ae1689e17,9,23,22,Event,0,0,0,président | mercredi | trump,False,"La mort dimanche du puissant narcotrafiquant mexicain Nemesio Oseguera Cervantes, alias El Mencho, peut êtr"
699c8cf4bf23573ae1689e18,5,11,8,Event,0,0,55,conflit | réalisé | dure,False,"Entre des dépenses sous-estimées et des économies parfois irréalistes, le projet de la candidate de Reconquête pour l’"
699c8cf4bf23573ae1689e19,6,14,12,Event,1,1,50,france | crues | mardi,False,"Etats Connecticut, Delaware, Massachusetts, New Jersey, New York, Pennsylvanie et Rhode Island ont décrété l’état d’urge"
699c91a4bf23573ae1689e1a,9,22,21,Event,1,1,-1,non-clustere,True,"La mesure, annoncée par le ministre de l’intérieur, vise à la fois à répondre aux pénuries de main-d’œuvre do"
699c91a4bf23573ae1689e1b,4,7,7,Event,1,1,-1,non-clustere,True,"Le numéro un du Syndicat national de la banque a annoncé lundi qu’il jetait l’éponge, après avoir perdu l’un de ses prin"
699c93fcbf23573ae1689e1c,7,14,10,Event,0,1,131,france | critiqué | intérieur,False,"Après 117jours de négociations, le parti de centre droit de Rob Jetten, 38ans, s’est allié à deux autres formations. Ens"
699c93fcbf23573ae1689e1e,7,17,19,Event,1,0,117,radis | retrouve | israël,False,"Au centre d'un scandale au Royaume-Uni après la publication de nouveaux documents sur ses liens avec Jeffrey Epstein, l'"
699c93fcbf23573ae1689e1d,7,14,11,Event,0,1,-1,non-clustere,True,"Interrogé sur les élections municipales, le cofondateur de Place publique a répété qu’il n’y aura pas d’allia"
699c9654bf23573ae1689e1f,5,13,11,Event,0,1,12,annoncé | mardi | défense,False,"La France buissonnière . Installée en France depuis 2018, cette intérimaire d’une entreprise d’électricité située dans l"
699c98acbf23573ae1689e20,3,9,7,Event,0,0,77,britanniques | mérite | ex,False,"La décision de la juge Aileen Cannon, allant dans le sens d’une requête du président américain, relance le déba"
699c9b04bf23573ae1689e21,6,17,14,Event,0,0,-1,non-clustere,True,"Dans un témoignage écrit, Laurent Nuñez a déclaré que le fait d’accuser le professeur de blasphème ne l’exposait pas néc"
699c9d5dbf23573ae1689e22,1,2,1,Event,0,1,74,analyse | récit | situation,False,"Chaque semaine, une sélection de parutions récentes, au-delà des titres phares."
699ca20dbf23573ae1689e24,1,5,4,Event,0,0,29,française | jeux | médaille,False,"Alex Saab, ancien ministre de l’industrie et fidèle du président vénézuélien déchu, avait été limogé il y a un mois par "
699ca20dbf23573ae1689e25,3,13,11,Event,1,0,9,justice | détenus | sénégalais,False,"Quelque 3200 personnes ont défilé, samedi, dans les rues de Lyon en hommage au militant de 23ans. Selon un porte-parole "
699ca20dbf23573ae1689e23,4,13,10,Event,0,0,86,corée | an | livret,False,"Cette initiative de Donald Trump, qui survient après l’évacuation d’un membre de l’équipage d’un sous-marin américain ve"
699ca20dbf23573ae1689e26,10,23,15,Event,1,0,106,ans | viols | grenoble,False,"Comme elle l'avait annoncé pendant le week-end, la Hongrie a mis, lundi, son veto au nouveau train de sanctions de l'Uni"
699ca465bf23573ae1689e27,3,12,10,Event,0,1,97,ukraine | france | presse,False,"Selon l’agence américaine Associated Press, qui relaie le décompte de responsables sécuritaires mexicains, ce bilan incl"
699ca915bf23573ae1689e28,9,17,20,Event,1,1,98,france | unis | états,False,"Le chef de file de La France insoumise, dans la tempête depuis que des proches du député Raphaël Arnault figurent parmi "
699cab6dbf23573ae1689e29,5,13,11,Event,0,0,130,français | semaine | france,False,Si l’Organisation internationale pour les migrations et les ONG d’aide aux migrants effectuent simultanément des recense
699cadc5bf23573ae1689e2a,1,6,5,Event,0,0,3,mort | annoncé | personnes,False,", El Malo , en1967, le producteur, chanteur et tromboniste américain d’origine portoricaine s’était imposé comme un musi"
699cb01dbf23573ae1689e2b,2,8,9,Event,0,1,0,président | mercredi | trump,False,"pparente incompréhension des attendus élémentaires de la mission d’ambassadeur , Jean-Noël Barrot a demandé qu’il ne pui"
699cb01dbf23573ae1689e2c,6,18,15,Event,0,0,110,capitale | drones | tenus,False,"Un an après la conquête de la capitale du Nord-Kivu, l’Alliance Fleuve Congo/Mouvement du 23mars tente de mettre sous co"
699cb275bf23573ae1689e2d,6,13,11,Event,0,1,96,13ans | montrant | rist,False,"Tachygraphe, géolocalisation, téléphone, caméra La modernisation progressive du management dans le transport routier et "
699cb275bf23573ae1689e2e,3,9,7,Event,1,1,136,accès | plusieurs | eu,False,"Dans la République, aucune violence n’est légitime , avait affirmé le chef de l’Etat, samedi, juste avant la marche sous"
699cb275bf23573ae1689e2f,2,6,6,Event,1,1,-1,non-clustere,True,Les images satellites analysées par Le Monde révèlent un déploiement de moyens militaires américains inédit depuis des d
699cb275bf23573ae1689e30,8,16,11,Event,0,0,102,grande | différentes | bouchons,False,Le pouvoir sans partage de Daniel Ortega et de son épouse Rosario Murillo a réagi avec beaucoup de prudence à l’annonce 
699cb4cebf23573ae1689e31,5,13,8,Event,0,0,40,lieu | clôture | fin,False,"Lundi 23février, le Parlement européen a suspendu la ratification de l’accord de Turnberry après la décision de la Cour "
699cb726bf23573ae1689e32,4,11,11,Event,0,1,78,loi | président | députés,False,"Le premier texte, consacré à la justice criminelle, a été envoyé à la commission des lois de l’Assemblée nationale et de"
699cb97ebf23573ae1689e33,4,16,20,Event,0,0,0,président | mercredi | trump,False,"L'ambassadeur des États-Unis à Paris, Charles Kushner, ne s'est pas rendu à la convocation du ministère français des Aff"
699cb97ebf23573ae1689e34,5,15,12,Event,0,1,0,président | mercredi | trump,False,"L’Iran et les États-Unis doivent reprendre jeudi leurs discussions à Genève, dans l’espoir d’apaiser des tensions persis"
699cbe2ebf23573ae1689e36,1,4,3,Event,0,0,37,première | écrivaine | mexico,False,"Avec Mexico Médée , l’écrivaine prend soin des femmes mexicaines."
699cbe2ebf23573ae1689e35,6,14,11,Event,0,0,130,français | semaine | france,False,"Si nombre de ses collègues ont jeté l’éponge, Joël Amalric apprécie sa double fonction. Pour preuve, malgré les ince"
699cc2debf23573ae1689e37,4,11,11,Event,0,1,0,président | mercredi | trump,False,"Le président de la République française, Emmanuel Macron doit coprésider, avec le premier ministre britannique, Keir Sta"
699cc537bf23573ae1689e39,5,10,10,Event,0,0,15,français | américain | jeux,False,Quatorze personnes qui s’étaient retrouvées piégées dans la tour de contrôle ont par ailleurs été secourues et évacuées 
699cc537bf23573ae1689e3a,6,18,15,Event,0,0,0,président | mercredi | trump,False,"Imaginé il y a trente ans par un astronome américain, ce télescope d’un genre nouveau, installé au Chili, e"
699cc537bf23573ae1689e38,2,7,8,Event,0,0,-1,non-clustere,True,"A quelques jours de son départ du gouvernement, la ministre de la culture a acté l’abandon de la mission de réorganisati"
699cc537bf23573ae1689e3e,6,14,12,Event,0,0,35,américaine | français | lieu,False,"Haut lieu des JO d'hiver de 1992, Albertville a célébré les champions olympiques français de retour des Jeux de Milan-Co"
699cc537bf23573ae1689e3d,7,18,15,Event,1,1,0,président | mercredi | trump,False,"Après la mort dimanchedu chef d’un des plus gros cartels du Mexique, certaines rumeurs sont apparues sur les rése"
699cc537bf23573ae1689e3b,10,25,21,Event,1,0,105,année | france | vendredi,False,"Les eurodéputés ont suspendu, lundi, la procédure de mise en œuvre del'accord commercial conclu l'année dernière entre l"
699cc537bf23573ae1689e3c,14,32,24,Event,0,0,27,france | sud | jeudi,False,"Vols annulés, écoles fermées, routes coupées, magasins et véhicules incendiés. Le Mexique reste en alert"
699cc9e7bf23573ae1689e3f,5,11,7,Event,1,0,31,samedi | 15 | trump,False,"t du mois, Ie gouvernement de Benyamin Nétanyahou, l’un des plus à droite de l’histoire d’Israël, a pris une série de me"
699cda50bf23573ae1689e41,4,12,8,Event,0,0,15,français | américain | jeux,False,"En RD Congo, la frontière entre Bujumbura et Uvira a rouvert Elle avait été fermée mi-décembre après la prise de contrôl"
699cda50bf23573ae1689e42,4,12,10,Event,1,1,50,france | crues | mardi,False,"w York, Providence, Boston... quelque 40 millions de personnes dans le nord-est des États-Unis sont affectées par une ra"
699cda50bf23573ae1689e40,15,42,34,Event,0,0,0,président | mercredi | trump,False,"C'était moins une ce mardi,la commission du Commerce international devait se prononcer sur la mise en œuvre de l'acco"
699ce609bf23573ae1689e43,5,10,7,Event,0,0,15,français | américain | jeux,False,"Avec 107,5millions d’euros de contributions, la communauté astronomique française est un partenaire important dans la co"
699cf1dfbf23573ae1689e44,6,13,10,Event,0,0,-1,non-clustere,True,"rès du Parti des travailleurs de Corée du Nord, Kim Yo-jong,la sœur du dirigeant Kim Jong-un, a été promue directrice à "
699cf1dfbf23573ae1689e45,6,18,18,Event,1,0,51,sénégalais | ordonné | mardi,False,Une partie du Mexique vit depuis plusieurs heures maintenant une situation particulièrement instable après que le baron 
699cf1dfbf23573ae1689e46,3,9,7,Event,0,0,-1,non-clustere,True,"Le Venezuela a réclamé lundi aux Nations unies la libération ""immédiate"" du président déchu Nicolas Maduro, tout en relâ"
699cf438bf23573ae1689e48,2,6,4,Event,0,0,142,trump | cortina | plusieurs,False,"Lors du sommet quinquennal du Parti des travailleurs, Kim Yo-jong a été nommée directrice de département après que son f"
699cf437bf23573ae1689e47,5,13,10,Event,0,1,-1,non-clustere,True,"Après l’expiration, début février, du traité New Start de non-prolifération des armes nucléaires, Washington avance qu"
699d0950bf23573ae1689e49,6,13,10,Event,1,1,72,paris | plaintes | harcèlement,False,"Dans un entretien avec CNN, le président ukrainien estime que son homologue américain, Donald Trump, ne fait suffisam"
699d0e00bf23573ae1689e4a,3,8,5,Event,1,0,75,loire | vendée | sèvres,False,"Selon les premiers rapports du ministère de l’intérieur russe, un individu s’est approché d’un véhicule en patrouille av"
699d20c1bf23573ae1689e4b,7,17,13,Event,0,0,15,français | américain | jeux,False,"L’opération militaire, qui a conduit à la mort de Nemesio Oseguera, et les affrontements qui ont suivi ont fait"
699d2571bf23573ae1689e4c,6,16,11,Event,0,0,40,lieu | clôture | fin,False,La start-up américaine fondée en2021et valorisée 380milliards de dollars est sur tous les fronts. Alors qu’elle a accusé
699d27c9bf23573ae1689e4d,6,17,13,Event,0,0,-1,non-clustere,True,La cheffe de la Commission européenne Ursula von der Leyen et le président du Conseil européen António Costa sont attend
699d2a21bf23573ae1689e4e,4,9,8,Event,0,0,-1,non-clustere,True,"Depuis 2022, le régime de Vladimir Poutine n’a cessé de se durcir. La guerre s’accompagne d’une mise au pas de plus en p"
699d2a21bf23573ae1689e4f,3,8,6,Event,1,0,32,février | pays | célébrations,False,"La police londonienne a ouvert, début février, une enquête criminelle contre Peter Mandelson, soupçonné d’avoir transmis"
699d2c79bf23573ae1689e52,7,15,12,Event,1,0,113,pays | monde | france,False,"En contrepartie d’un abaissement des surtaxes douanières américaines de 25 à 15 , Tokyo s’était engagé à investir 550mil"
699d2c79bf23573ae1689e50,4,10,6,Event,0,0,-1,non-clustere,True,"Au lendemain de la fin des deux semaines de compétition en Italie, la presse internationale est revenue sur le dérouleme"
699d2c79bf23573ae1689e51,3,11,9,Event,0,0,142,trump | cortina | plusieurs,False,"L’Américain de 49ans et le Philippin de 47ans s’affronteront de nouveau le 19septembre à Las Vegas, lors d’un duel produ"
699d2c79bf23573ae1689e53,9,21,13,Event,0,0,-1,non-clustere,True,"Dans ma bulle . La bédéaste et photographe, qui a publié Detroit Roma , coécrit avec son fils Boni, fin 2025, développe "
699d3381bf23573ae1689e57,6,15,10,Event,0,0,130,français | semaine | france,False,"Les avocats du président déchu, condamné pour avoir dirigé une insurrection en décrétant la loi martiale le 3décembre202"
699d3381bf23573ae1689e55,5,8,7,Event,1,0,-1,non-clustere,True,C’est la première plainte déposée par une grande entreprise américaine depuis que la Cour suprême a déclaré illégales le
699d3381bf23573ae1689e54,4,12,9,Event,0,0,128,président | 1950 | chanteur,False,"Chaque mardi, La Matinale du Monde propose une sélection de séries à re découvrir sur petit écran. Cette semaine, une fe"
699d3381bf23573ae1689e56,10,20,15,Event,1,0,-1,non-clustere,True,Cette décision fait suite au jugement de la Cour suprême qui avait considéré comme inconstitutionnelle la concessi
699d3a8abf23573ae1689e5a,3,8,6,Event,0,0,0,président | mercredi | trump,False,Les banques réservent des conditions spécifiques aux primo-accédants qui peuvent profiter du prêt à taux zéro.
699d3a8abf23573ae1689e58,6,18,19,Event,1,0,0,président | mercredi | trump,False,"Cette surtaxe, basée sur une loi de 1974, court jusqu’au 24juillet et remplace les précédents taux déclarés illégaux par"
699d3a8abf23573ae1689e59,4,10,7,Event,0,1,78,loi | président | députés,False,"La société BioNTech a évalué la réponse immunitaire de 14femmes à un vaccin thérapeutique à base d’ARN, ciblant des frag"
699d3ce2bf23573ae1689e5b,6,17,12,Event,0,0,79,enlise | ukraine | guerre,False,"A la Une de la presse, ce mardi 24 février, le nouveau refus de l’ambassadeur américain à Paris de se présenter à la con"
699d4192bf23573ae1689e5c,7,15,10,Event,1,0,1,mardi | annoncé | président,False,"Synonyme de destruction, la guerre forge aussi des relations humaines exceptionnelles. À l’occasion des quatre ans de l’"
699d43eabf23573ae1689e5d,2,6,4,Event,0,0,29,française | jeux | médaille,False,Manchester United a gagné sur la pelouse d'Everton 1-0 . Benjamin Sesko a une nouvelle fois marqué.
699d4af2bf23573ae1689e5e,4,11,14,Event,0,1,12,annoncé | mardi | défense,False,"Un ""discours sur l'état de l'Union"" mais aussi une harangue de campagne Donald Trump essaiera mardi au Capitole"
699d4af2bf23573ae1689e5f,8,18,12,Event,1,1,39,nucléaire | sûreté | radioprotection,False,"Le 10 février 2026, l’exploitant de la centrale nucléaire de Chinon a déclaré à l’ASNR un événement significatif pour la"
699d4d4abf23573ae1689e60,6,16,13,Event,0,0,130,français | semaine | france,False,"Parmi les sept jeunes gens mis en examen pour meurtre ou complicité, impliqués dans les violences qui ont coûté la vie a"
699d4d4abf23573ae1689e61,5,14,11,Event,0,0,46,ans | cela | jours,False,"Aujourd’hui, cela fait exactement quatre ans que Vladimir Poutine était censé prendre Kiev en trois jours. Et cela en di"
699d5453bf23573ae1689e62,4,12,11,Event,0,0,77,britanniques | mérite | ex,False,Une récente mesure budgétaire concernant les prêts étudiants contractés dans les années 2010 attise la colère de milli
699d56abbf23573ae1689e63,5,15,13,Event,1,0,-1,non-clustere,True,"Les autorités panaméennes ont pris lundi le contrôle de deux ports du canal de Panama, après l'annulation en justice de "
699d5db3bf23573ae1689e65,6,17,15,Event,0,0,141,médaille | plusieurs | ans,False,"Dix ans après l’arrivée de la tuberculose bovine dans l’Orne, l’espoir d’une accalmie a volé en éclats quatre foyers ont"
699d5db3bf23573ae1689e64,8,16,11,Event,1,0,0,président | mercredi | trump,False,"à la flambée des loyers et à des logements souvent insalubres, de plus en plus d’étudiants doivent sacrifier alimentatio"
699d6263bf23573ae1689e66,7,14,10,Event,0,0,86,corée | an | livret,False,"En un an, le Livret A et le Livret de développement durable et solidaire ont vu leur encours se dégonfler de 9milliards "
699d696bbf23573ae1689e68,3,10,7,Event,0,0,130,français | semaine | france,False,"Contrairement à certains discours catastrophiques , les indicateurs financiers du bloc communal restent au vert , indiqu"
699d696bbf23573ae1689e67,3,9,7,Event,0,0,76,américain | évoqué | unis,False,"Le déploiement des nouveaux espaces Shein, de 500 à 1,000m2 environ selon les villes, se fera de manière progressi"
699d696bbf23573ae1689e69,5,12,10,Event,0,1,57,président | etats | unis,False,"Le Parisien de 33ans a publié, lundi soir, une photo de sa nouvelle licence sous les couleurs de la République démocrati"
699d6bc3bf23573ae1689e6a,4,10,7,Event,0,0,114,mort | jeudi | règles,False,"Après la mort du chef du puissant Cartel Jalisco Nueva Generacion, tué dimanche par l’armée, le chercheur de l’In"
699d7092bf23573ae1689e6c,6,16,16,Event,0,0,143,américain | podcast | tucker,False,"Il existe des lignes rouges à protéger et à ne pas franchir, même au plus fort de la colère , a averti la por"
699d7092bf23573ae1689e6d,4,6,4,Event,1,0,1,mardi | annoncé | président,False,"Vigicrues rappelle toutefois que, si cette lente décrue est en cours , le risque d’inondations est encore bien présent"
699d7092bf23573ae1689e6b,2,7,5,Event,0,0,15,français | américain | jeux,False,"Faustine Vincent et Emmanuel Grynszpan, envoyés spéciaux et spécialistes de l’Ukraine, répondent à vos questions."
