event_id,type,score_if,score_local,score_final,niveau,explication,context
6997e7746736db9dc26e5f57,Thing/Abstract/Event/Arrest/CriminalArrest,0.3171,0.4131,0.3555,Normal,Combinaison inhabituelle de features (Isolation Forest).,L’arrestation d’Alican Uludag fait suite à la répression contre les voix critiques et à une intimidation des jour
699e1c79ad1db2119a5facf4,Thing/Abstract/Event/War,0.2982,0.4416,0.3555,Normal,Combinaison inhabituelle de features (Isolation Forest).,"ays dans une frappe de drone. Plusieurs sources sécuritaires confirment ce décès. Dans la zone, les combats se poursuivent malgré les déclarations de cessez-le feu.Depuis plusieurs jours, les affronte"
698b8a578f03efde04a87e4c,Thing/Abstract/Event/Own,0.2553,0.5057,0.3554,Normal,Combinaison inhabituelle de features (Isolation Forest).," fondement de son identité. Cependant, elle doit réaffirmer ses forces, estime l’ancien ambassadeur de France à Moscou, dans un entretien au Monde ."
69903c0034efc5d3aac0fdec,Thing/Abstract/Event/Transfer/TransferOfUnbiasedInformation,0.4261,0.2493,0.3554,Normal,Nombre de noeuds inhabituel : 6.,"La France est en ""crue généralisée"", a prévenu vendredi l'organisme de surveillance Vigicrues avec deux départements toujours en vigilance rouge, "
6999475b6736db9dc26e6408,Thing/Abstract/Event/Turn,0.4663,0.1891,0.3554,Normal,Combinaison inhabituelle de features (Isolation Forest).,"Quatre ans après l'invasion à grande échelle de l'Ukraine par la Russie, les drones ont transformé le champ de bataille. Mais ils ont également amené la guerre jusqu'aux portes de chaque foyer ukrai"
698e124834efc5d3aac0f770,Thing/Abstract/Event/MilitaryOperation/WeaponryDeployment,0.4556,0.2048,0.3553,Normal,Combinaison inhabituelle de features (Isolation Forest).,Une très discrète unité navale du renseignement militaire ukrainien a mis au point des drones capables de couler des navires de guerre comme d’abattre des avions de combat russes.
698fa13f34efc5d3aac0fcf3,Thing/Abstract/Event/Own,0.4031,0.2837,0.3553,Normal,Combinaison inhabituelle de features (Isolation Forest).,"Face aux attaques de Donald Trump et de son gouvernement, les Européens ont tenu des discours communs vendredi, lors de la Conférence de Munich"
699720006736db9dc26e5d6e,Thing/Abstract/Event/Arrest/CriminalArrest,0.3647,0.3413,0.3553,Normal,Combinaison inhabituelle de features (Isolation Forest).,"te d’allégations de ""faute dans l’exercice de fonctions officielles"" liées à l’affaire Epstein. Une interpellation inédite pour un membre de la monarchie britannique depuis le XVIIe siècle."
699b50336736db9dc26e69a3,Thing/Abstract/Event/Addition,0.4009,0.2869,0.3553,Normal,Combinaison inhabituelle de features (Isolation Forest).,urtre du jeune militant identitaire une continuité avec la violence verbale de La France insoumise. Et dénoncent la possibilité d’accords entre le PS et LFI pour les municipales.
699d835c6736db9dc26e6fae,Thing/Abstract/Event/Unknown,0.3642,0.3419,0.3553,Normal,Combinaison inhabituelle de features (Isolation Forest).,"s de son avocat en expliquant être victime de harcèlement de la part d’autres détenus, qui auraient fait en sorte d’introduire les photos dans sa cellule à son insu."
698b362d8f03efde04a87b09,Thing/Abstract/Event/Engender,0.5082,0.1257,0.3552,Normal,Combinaison inhabituelle de features (Isolation Forest).,De multiples vulnérabilités ont été découvertes dans le noyau Linux d'Ubuntu. Elles permettent à un attaquant de provoquer un problème de sécurité non spécifié par l'éditeur.
6998ac7b6736db9dc26e62e1,Thing/Abstract/Event/Alternative,0.3295,0.3938,0.3552,Normal,Combinaison inhabituelle de features (Isolation Forest).,"épendant Viorstka a recueilli les témoignages de soldats ayant assisté au meurtre, aux humiliations ou au passage à tabac par leurs supérieurs, d’autres militaires refusant d’obéir à leurs ordres."
6998c8a36736db9dc26e6348,Thing/Abstract/Event/Accompany,0.3973,0.2921,0.3552,Normal,Combinaison inhabituelle de features (Isolation Forest).,"Depuis le lynchage du militant identitaire Quentin Deranque, c'est la bataille des chiffres qui se mène dans l'arène politique. La violence d'extrême droite est ""dérisoire"" par rapport à celle de l'ex"
698ddefaae5fe60d6c619e27,Thing/Abstract/Event/Reject,0.4081,0.2757,0.3551,Normal,Combinaison inhabituelle de features (Isolation Forest).,"taquant de provoquer une exécution de code arbitraire à distance, une élévation de privilèges et un déni de service à distance. Apple indique que la vulnérabilité CVE-2026-20700 est..."
6995d4ed6736db9dc26e58aa,Thing/Abstract/Event/Own,0.3165,0.4129,0.3551,Normal,Combinaison inhabituelle de features (Isolation Forest).,"arini affirme que le cessez-le-feu à Gaza ressemble ""de plus en plus à un cessez-le-feu qui n'a que son nom"". Selon lui, l'agence onusienne y reste opérationnelle avec près de 12000 employés et 18000 "
699ca4676736db9dc26e6d88,Thing/Abstract/Event/Killing,0.3481,0.3657,0.3551,Normal,Combinaison inhabituelle de features (Isolation Forest).,"le décompte de responsables sécuritaires mexicains, ce bilan inclut notamment les membres du cartel tués dans l’opération de dimanche ainsi que des agents de police."
698b915e8f03efde04a87e76,Thing/Abstract/Event/Engender,0.2613,0.4955,0.355,Normal,Combinaison inhabituelle de features (Isolation Forest).,"ondial de perception de la corruption publié, mardi, par Transparency International. Un score qui s'explique notamment par des scandales impliquant l'ex-présidentNicolasSarkozy et la candidate du RN à"
698d8af49966a5e0139f0d64,Thing/Abstract/Event/Addition,0.3134,0.4174,0.355,Normal,Combinaison inhabituelle de features (Isolation Forest).,"ée israélienne a procédé à des épandages d’herbicide début février sur ses frontières avec le Liban et la Syrie. Amélie Mougey, Directrice de la rédaction de Reporterre revient sur ces pratiques assim"
6995933f6736db9dc26e5762,Thing/Abstract/Event/Unknown,0.3744,0.3259,0.355,Normal,Combinaison inhabituelle de features (Isolation Forest).,"cédure éclair, le président par intérim José Jeri pour ""manque d'aptitude"" à exercer ses fonctions, accentuant l'instabilité politique du pays à deux mois de la présidentielle. Récit de Lou Kisiela"
6999f9b16736db9dc26e668e,Thing/Abstract/Event/Publish,0.2715,0.4802,0.355,Normal,Combinaison inhabituelle de features (Isolation Forest).,"Parmi les parutions en poche de ces dernières semaines, Le Monde des livres vous recommande"
6999f9b16736db9dc26e668f,Thing/Abstract/Event/Transfer,0.2715,0.4802,0.355,Normal,Combinaison inhabituelle de features (Isolation Forest).,"Parmi les parutions en poche de ces dernières semaines, Le Monde des livres vous recommande"
699068a634efc5d3aac0fe98,Thing/Abstract/Event/Begin,0.3791,0.3187,0.3549,Normal,Combinaison inhabituelle de features (Isolation Forest).,"La fermeture de la base stratégique d’Al-Tanf marque l’aboutissement d’un désengagement amorcé de longue date. Les Etats-Unis affirment rester prêts à frapper l’organisation Etat islamique, tout"
6992240334efc5d3aac10244,Thing/Abstract/Event/Estimate,0.2948,0.445,0.3549,Normal,Combinaison inhabituelle de features (Isolation Forest).,"Sur le feed . Chaque mois, Laure Coromines analyse les tendances numériques. La violence, notamment sexiste, devient un moteur d’audience sur le résea"
6995d4f26736db9dc26e58d3,Thing/Abstract/Event/Exhale,0.3314,0.3901,0.3549,Normal,Type tres rare : 1 occurrence(s) sur 11948.,"En laissant expirer le traité New Start, Donald Trump et Vladimir Poutine donnent le coup de grâce à la régulation mond"
699d8a636736db9dc26e6fee,Thing/Abstract/Event/Unknown,0.2729,0.4778,0.3549,Normal,Combinaison inhabituelle de features (Isolation Forest).,"Parisveut sévir contre l'ambassadeuraméricainCharlesKushner,quiaignoréuneconvocationdesAffairesétrangèresaprèsdesco"
698c52d49966a5e0139f08a4,Thing/Abstract/Event/Appoint,0.314,0.4159,0.3547,Normal,Combinaison inhabituelle de features (Isolation Forest).,"La nomination de l’ancien dirigeant de L’Equipe et du PMU, qui alimentait les rumeurs depuis plusieurs semaines, "
6995a1546736db9dc26e57e2,Thing/Abstract/Event/Own,0.4038,0.2812,0.3547,Normal,Combinaison inhabituelle de features (Isolation Forest).,Six athlètes russes et quatre bélarusses pourront participer sous leurs drapeaux aux Jeux paralympiques 2026 de Milan Cortina. Une décision qui marque le retour de deux na
699834ce6736db9dc26e600a,Thing/Abstract/Event/Transfer/TransferOfUnbiasedInformation,0.2831,0.4621,0.3547,Normal,Combinaison inhabituelle de features (Isolation Forest).,"ur la location les distributeurs et prestataires dénoncent une réforme au point mort , le ministère assure poursuivre les ajustements ."
698c27978f03efde04a87f47,Thing/Abstract/Event/Math,0.3313,0.3896,0.3546,Normal,Combinaison inhabituelle de features (Isolation Forest).," dits de la gauche radicale, les méthodes des agents fédéraux se sont durcies et les purges se sont multipliées. Le gouvernement met en avant une chute spectaculaire de la criminalité."
699171c434efc5d3aac10083,Thing/Abstract/Event/Unknown,0.306,0.4273,0.3545,Normal,Combinaison inhabituelle de features (Isolation Forest).,"o raciste le dépeignant en singe. L'ex-président démocrate a dénoncé un ""spectacle de clowns"". Il a aussicritiqué les opérations anti-immigration aux États-Unis, qualifiées de dérives dignes d'une ""di"
699761bf6736db9dc26e5e9a,Thing/Abstract/Event/Transfer/TransferOfUnbiasedInformation,0.374,0.3253,0.3545,Normal,Combinaison inhabituelle de features (Isolation Forest)., entre ceux qui font figure de loyauté à l’égard de Trump et les autres qui fustigent les élites et parlent même d’une dissimulation du scandale par le président américain
699de22ead1db2119a5fac77,Thing/Abstract/Event/Wear,0.4813,0.1644,0.3545,Normal,Combinaison inhabituelle de features (Isolation Forest).,"Le 27 janvier 2026, EDF a déclaré à l’ASNR un événement significatif pour la sûreté portant sur des défauts d’ancrage au génie civil de certains équipements importants pour la sûreté. La décl"
698f01a234efc5d3aac0f9c3,Thing/Abstract/Event/Unknown,0.3778,0.3195,0.3544,Normal,Combinaison inhabituelle de features (Isolation Forest).,"Ouverture de la Conférence de Munich sur la sécurité, où les dirigeants européens affichent leur volonté de renforcer une défense plus autonome face au recul du soutien américain et à la mont"
69930ea834efc5d3aac10489,Thing/Abstract/Event/Transfer/TransferOfUnbiasedInformation,0.3634,0.3409,0.3544,Normal,Combinaison inhabituelle de features (Isolation Forest).,sraélienne lorsqu'elles ont été poursuivies et encerclées. Le Premier ministre Benjamin Netanyahu a condamné l'attaque.
698f932034efc5d3aac0fcd6,Thing/Abstract/Event/Sustain,0.3468,0.3655,0.3543,Normal,Combinaison inhabituelle de features (Isolation Forest).,"vernance sous pression... L'après-Coupe d'Afrique des nations CAN laisse des traces. La CAN2027 est maintenue, mais le climat reste fragile au sein des instances. La Confédération africaine de footbal"
69915a5534efc5d3aac10058,Thing/Abstract/Event/Own,0.384,0.3098,0.3543,Normal,Combinaison inhabituelle de features (Isolation Forest).,"action brutale du président américain pourrait inciter le Vieux Continent à promouvoir ses valeurs, ses libertés et ses modes de vie, explique Philippe Bernard, éditorialiste au Monde , dans sa chroni"
6998292b6736db9dc26e5fe4,Thing/Abstract/Event/Limit,0.2981,0.4385,0.3543,Normal,Combinaison inhabituelle de features (Isolation Forest).,"mente pour leurs liens passés avec Jeffrey Epstein, et les États-Unis, où les répercussions ont été limitées."
69999e2b6736db9dc26e6558,Thing/Abstract/Event,0.2887,0.4528,0.3543,Normal,Combinaison inhabituelle de features (Isolation Forest).,"Le départ précipité du journaliste, qui a commenté l’événement au stade San Siro de Milan, le 6février, intervient après une prestation catastrophique."
699e60e9ad1db2119a5fad89,Thing/Abstract/Event,0.4203,0.2553,0.3543,Normal,Combinaison inhabituelle de features (Isolation Forest).,"De nombreux dirigeants ont affiché leur soutien à l’Ukraine, quatre ans après le début de l’invasion russe. La coalition des volontaires, qui regroupe une trentaine de pays alliés de Kiev, a appelé Mo"
698c67f39966a5e0139f093c,Thing/Abstract/Event/Respect,0.3384,0.3773,0.354,Normal,Type tres rare : 5 occurrence(s) sur 11948.,"En persistant à arborer un casque honorant plusieurs coéquipiers victimes de l'invasion russe, le porte-drapeau ukrainien aux JO de Milan Cort"
6992240a34efc5d3aac10254,Thing/Abstract/Event/Transfer/TransferOfUnbiasedInformation,0.5412,0.0732,0.354,Normal,Combinaison inhabituelle de features (Isolation Forest).,"La Défense civile de la bande de Gaza a annoncé que des frappes israéliennes avaient fait 12 morts depuis l'aube dimanche, en dépit du cessez-le-fe"
69959c9e6736db9dc26e57b9,Thing/Abstract/Event/DiplomaticEvent/Cooperation,0.3612,0.3432,0.354,Normal,Combinaison inhabituelle de features (Isolation Forest).,"les, qui ont fait le récit des nombreux écueils de leur parcours judiciaire. Il promet une série de mesures destinées à désengorger tribunaux et instruction."
699bf6e06736db9dc26e6a8a,Thing/Abstract/Event/Stop,0.2732,0.475,0.3539,Normal,Combinaison inhabituelle de features (Isolation Forest).,"ur, mais aux victimes innombrables, en Ukraine comme en Russie. Les suites de l’affaire Epstein. La fin des JO d’hiver. Et le sort des rats de New York pas temps très froid."
699dcf7dad1db2119a5fabf2,Thing/Abstract/Event/Move,0.3346,0.3829,0.3539,Normal,Combinaison inhabituelle de features (Isolation Forest).,"amené la guerre jusqu'aux portes de chaque foyer ukrainien, employés afin de terroriser les civils. Retour sur un reportage signé Les Observateurs, dans ce nouveau ""Derrière l'image"" avec Guillaume Ma"
698b362a8f03efde04a87afd,Thing/Abstract/Event/Unknown,0.4619,0.1917,0.3538,Normal,Combinaison inhabituelle de features (Isolation Forest).,ertes dans Tenable Nessus. Elles permettent à un attaquant de provoquer un problème de sécurité non spécifié par l'éditeur.
6995d28d6736db9dc26e588c,Thing/Abstract/Event/Speed,0.2903,0.4489,0.3538,Normal,Type tres rare : 5 occurrence(s) sur 11948.,"ements de l’ouest de la France sont toujours en vigilance rouge. Le gouvernement va tout faire pour accélérer les processus de reconnaissance de catastrophe naturelle , a assuré Mathieu Lefèvre, le mi"
699b10f06736db9dc26e68d2,Thing/Abstract/Event/Put,0.4294,0.2405,0.3538,Normal,Combinaison inhabituelle de features (Isolation Forest).,"'ambassadeur américain à Jérusalem Mike Huckabee a estimé qu'Israël avait un droit sur des terres s'étendant sur une large partie du Moyen-Orient, au grand dam des pays arabes voisins. Notre correspon"
699b54db6736db9dc26e69a6,Thing/Abstract/Event/Gathering/NonDiplomaticGathering,0.4563,0.2001,0.3538,Normal,Combinaison inhabituelle de features (Isolation Forest).,"Clap de fin pour les Jeux olympiques d’hiver italiens, dont la cérémonie de clôture aura lieu à 20h30, à Vérone Italie . La d"
698b915e8f03efde04a87e78,Thing/Abstract/Event/Election,0.2148,0.5621,0.3537,Normal,Combinaison inhabituelle de features (Isolation Forest).,"ique notamment par des scandales impliquant l'ex-présidentNicolasSarkozy et la candidate du RN à la présidentielle, Marine Le Pen. Cependant, le cas de l'Hexagone est loin d'être isolé."
698cbc6e9966a5e0139f0bb7,Thing/Abstract/Event/Degree,0.3883,0.3019,0.3537,Normal,Combinaison inhabituelle de features (Isolation Forest).,"s d’inéligibilité l’empêchant de se présenter à l’élection présidentielle de 2027, cette date était très attendue au sein du Rassemblement national et chez les postulants à l’élection."
698b362d8f03efde04a87b0a,Thing/Abstract/Event/Unknown,0.4988,0.1359,0.3536,Normal,Combinaison inhabituelle de features (Isolation Forest).,s le noyau Linux d'Ubuntu. Elles permettent à un attaquant de provoquer un problème de sécurité non spécifié par l'éditeur.
698fbfae34efc5d3aac0fd0f,Thing/Abstract/Event/Talk,0.2969,0.4384,0.3535,Normal,Combinaison inhabituelle de features (Isolation Forest).,"Les paroles du président américain vont à l’encontre de celles de son représentant à l’OTAN, Matthew Whitaker, "
698b38428f03efde04a87b4e,Thing/Abstract/Event/Transfer/TransferOfUnbiasedInformation,0.5069,0.123,0.3534,Normal,Combinaison inhabituelle de features (Isolation Forest).,"Le 21 décembre 2025, l’exploitant de la centrale nucléaire de Chooz B a déclaré à l’Autorité de sûreté nucléaire et de radioprotection ASNR un évènement significatif pour la sûret"
698c88bc9966a5e0139f09e2,Thing/Abstract/Event/Engender,0.4573,0.1977,0.3534,Normal,Combinaison inhabituelle de features (Isolation Forest).,"De multiples vulnérabilités ont été découvertes dans GitLab. Certaines d'entre elles permettent à un attaquant de provoquer une exécution de code arbitraire à distance, un déni de service à dista"
698d783b9966a5e0139f0d3e,Thing/Abstract/Event/Complete,0.4235,0.2482,0.3534,Normal,Combinaison inhabituelle de features (Isolation Forest).,"lication du livre-témoignage de Gisèle Pélicot, devenue une figure de la lutte contre les violences faites aux femmes depuis son refus du huis clos au procès des viols de Mazan. La présentation, aujou"
698e043c34efc5d3aac0f746,Thing/Abstract/Event/Shake,0.3375,0.3774,0.3534,Normal,Combinaison inhabituelle de features (Isolation Forest)., l’illustratrice de presse Isabelle Brourman retranscrit sur sa planche à dessin les événements qui agitent les Etats-Unis. Son trait reflète le tumulte que traverse le pays.
6990293f34efc5d3aac0fda3,Thing/Abstract/Event/Locatedat,0.3939,0.2927,0.3534,Normal,Combinaison inhabituelle de features (Isolation Forest).,"Après de fortes pluies sur la Garonne liées à la tempête Nils, la vigilance rouge crues reste en vigueur ce week-end, dans le Sud-Ouest de la France, en Gironde et dans le Lot-et-Garonne. Le se"
699068a434efc5d3aac0fe90,Thing/Abstract/Event/Own,0.4369,0.2279,0.3533,Normal,Combinaison inhabituelle de features (Isolation Forest).,"Six jours après la gifle reçue à Paris et trois jours après le limogeage de son coach italien, le club phocéen accueille Strasbourg, samedi, en championnat. L’occasion de se rassu"
69958c3a6736db9dc26e5743,Thing/Abstract/Event/Target,0.389,0.2998,0.3533,Normal,Combinaison inhabituelle de features (Isolation Forest).,"Le projet du système de combat aérien du futur vise à remplacer les Rafale français et les Eurofighter allemands et espagnols d’ici à 2040, dans un con"
699a18326736db9dc26e66ce,Thing/Abstract/Event/Transfer/TransferOfUnbiasedInformation,0.3357,0.3797,0.3533,Normal,Combinaison inhabituelle de features (Isolation Forest).,"Plusieurs pays arabes ont vivement condamné ces propos. L’Arabie saoudite les a qualifiés d’ irresponsables et dangereux , tandis que la Jordanie a dénoncé une atteinte à la souveraineté de"
699d2c816736db9dc26e6e8d,Thing/Abstract/Event/Stop,0.2293,0.5394,0.3533,Normal,Combinaison inhabituelle de features (Isolation Forest).,"Au lendemain de la fin des deux semaines de compétition en Italie, la presse internationale est revenue sur le déroulement"
69904ed334efc5d3aac0fe30,Thing/Abstract/Event/Open,0.5218,0.1003,0.3532,Normal,Combinaison inhabituelle de features (Isolation Forest).,"Très grièvement blessée, la victime a été hospitalisée et placée dans le coma. Une enquête a été ouverte pour violences aggravées . Le ou les auteurs de l’agression ne sont pas identifiés."
69905a9934efc5d3aac0fe62,Thing/Abstract/Event/DiseaseContamination,0.3697,0.3285,0.3532,Normal,Type tres rare : 5 occurrence(s) sur 11948.,"ent notamment sur la vaccination contre le papillomavirus, sur son rôle de première ligne durant la pandémie de Covid-19 et sur les obstacles liés au sexisme qu’elle a rencontrés au cours de sa carriè"
699593426736db9dc26e5768,Thing/Abstract/Event/Transfer/TransferOfUnbiasedInformation,0.3741,0.322,0.3532,Normal,Combinaison inhabituelle de features (Isolation Forest).,"mercredi matin, dans le cadre de l'enquête sur la mort du militant nationaliste Quentin Deranque, a annoncé le procureur de Lyon. Ces deux nouvelles interpellations portent à 11 le nombre de personnes"
69971ffc6736db9dc26e5d51,Thing/Abstract/Event/Put,0.5129,0.1136,0.3532,Normal,Combinaison inhabituelle de features (Isolation Forest).,"Andrew Mountbatten-Windsor, frère du roi Charles III, a été arrêté et placé en garde à vue jeudi pour manquement présumé au devoir de probité dans l'exercice de ses fonctions "
699737626736db9dc26e5dc2,Thing/Abstract/Event/Transfer,0.3788,0.3148,0.3532,Normal,Combinaison inhabituelle de features (Isolation Forest).,"la mort du jeune nationaliste Quentin Deranque, agressé par des militants liés à l'ultragauche. Les explications avec Benjamin Morel, auteur de l'ouvrage ""Le nouveau régime ou l'impossible parlementar"
6999bf106736db9dc26e65ec,Thing/Abstract/Event/Addition,0.4366,0.2282,0.3532,Normal,Combinaison inhabituelle de features (Isolation Forest).,"Ils s'appellent Oleksandr, Sofiia, Bohdan ou Angelina, ont entre 18 et 28ans et sont Ukrainiens, vivant en Ukraine. Alors que ce mardi 24février marque le quatrième anniversaire d"
699b7a8a6736db9dc26e69e5,Thing/Abstract/Event/Crisis,0.2934,0.4428,0.3532,Normal,Combinaison inhabituelle de features (Isolation Forest).,"actifs dans l’Est du pays. Dans cet entretien, il revient sur sa rupture avec le chef de l’État, la crise dans le Nord et le Sud-Kivu et les perspectives politiques à Kinshasa."
699840956736db9dc26e6072,Thing/Abstract/Event/Turn,0.4001,0.2826,0.3531,Normal,Combinaison inhabituelle de features (Isolation Forest).,ient l’heure des choix politiques.L'accord signé fin janvier entre la Syrie et les Kurdes syriens a mis un coup d'arrêt au rêve d'un grand Kurdistan. La perte d’autonomie du Rojava a ravivé un sentime
698dd7248eeae8f06b103c0d,Thing/Abstract/Event/Select,0.4793,0.1635,0.353,Normal,Combinaison inhabituelle de features (Isolation Forest).,Le choix d’Amélie de Montchalin à la Cour des comptes interroge le pouvoir de nomination du président de la 
699618fe6736db9dc26e5a42,Thing/Abstract/Event/Turn,0.3747,0.3204,0.353,Normal,Combinaison inhabituelle de features (Isolation Forest).," l’accès à la santé et la vie sexuelles, en passant par la prévention des violences sexuelles et un changement de pratiques dans les établissements accueillant ce public."
699849ea6736db9dc26e60bf,Thing/Abstract/Event/Transfer/TransferOfUnbiasedInformation,0.4654,0.1843,0.353,Normal,Combinaison inhabituelle de features (Isolation Forest).,"cain Donald Trump a annoncé jeudi qu'il comptait ordonner aux agences fédérales ""d'identifier et de publier"" les dossiers sur les extraterrestres et les ovnis, dont des Américains réclament la diffusi"
699ae5396736db9dc26e6843,Thing/Abstract/Event/MilitaryOperation/CounterTerrorismOperation,0.4075,0.2712,0.353,Normal,Combinaison inhabituelle de features (Isolation Forest).,"ils et notamment des enfants. Sept sites situés à la frontière ont été ciblés. Selon Islamabad, ces opérations visaient à réagir aux attentats-suicides perpétrés sur son territoire par des groupes arm"
699e1c7bad1db2119a5facf6,Thing/Abstract/Event/Attack/OtherAttack,0.2621,0.4893,0.353,Normal,Combinaison inhabituelle de features (Isolation Forest).,"ne, les combats se poursuivent malgré les déclarations de cessez-le feu.Depuis plusieurs jours, les affrontements sont intenses vers Rubaya, une cité contrôlée par les rebelles. C’est une zone stratég"
698b38478f03efde04a87b72,Thing/Abstract/Event/Herd,0.4293,0.2382,0.3529,Normal,Combinaison inhabituelle de features (Isolation Forest).,protection ASNR un événement significatif relatif au non-respect de la conduite à tenir associée au cumul d’indisponibilité de plusieurs matériels du réacteur EPR de Flamanville.
698f01a234efc5d3aac0f9cb,Thing/Abstract/Event/Get,0.3346,0.3805,0.3529,Normal,Combinaison inhabituelle de features (Isolation Forest).,Quelles sont vos chances de gagner Les jeux à gratter se valent-ils tous Le Monde a compilé les gains des principaux tickets de la Fra
6999a7946736db9dc26e657d,Thing/Abstract/Event/Move,0.4838,0.1566,0.3529,Normal,Combinaison inhabituelle de features (Isolation Forest).,"Une marche en hommage à Quentin Deranque se déroulera samedi 21 février à Lyon sous très haute surveillance, u"
6999b3476736db9dc26e65b1,Thing/Abstract/Event/Move,0.4838,0.1566,0.3529,Normal,Combinaison inhabituelle de features (Isolation Forest).,"Une marche en hommage à Quentin Deranque se déroulera samedi 21 février à Lyon sous très haute surveillance, u"
699de229ad1db2119a5fac6d,Thing/Abstract/Event/War,0.278,0.4652,0.3529,Normal,Combinaison inhabituelle de features (Isolation Forest).,"t de la RDC, ne devrait pas changer le rapport de force sur le terrain, mais révèle l’intensité des combats en cours."
698b386f8f03efde04a87c66,Thing/Abstract/Event/Partof,0.4167,0.2569,0.3528,Normal,Combinaison inhabituelle de features (Isolation Forest).," la sûreté, relatif à l’indisponibilité d’une des vannes d’isolement du circuit de vapeur principal du réacteur n 4."
698f3c3f34efc5d3aac0fafb,Thing/Abstract/Event/Engender,0.5305,0.0863,0.3528,Normal,Combinaison inhabituelle de features (Isolation Forest).," multiples vulnérabilités ont été découvertes dans le noyau Linux d'Ubuntu. Certaines d'entre elles permettent à un attaquant de provoquer une atteinte à la confidentialité des données, une atteinte à"
69986f8a6736db9dc26e617b,Thing/Abstract/Event/Engender,0.5305,0.0863,0.3528,Normal,Combinaison inhabituelle de features (Isolation Forest).," multiples vulnérabilités ont été découvertes dans le noyau Linux d'Ubuntu. Certaines d'entre elles permettent à un attaquant de provoquer une atteinte à la confidentialité des données, une atteinte à"
698b386f8f03efde04a87c60,Thing/Abstract/Event/About,0.3833,0.3069,0.3527,Normal,Combinaison inhabituelle de features (Isolation Forest).,"té de sûreté nucléaire et de radioprotection un événement significatif relatif à la radioprotection concernant le dépassement, pour un intervenant prestataire d’EDF, d’une limite de dose individuelle "
698f379b34efc5d3aac0fad1,Thing/Abstract/Event/Unknown,0.372,0.3238,0.3527,Normal,Combinaison inhabituelle de features (Isolation Forest).,"nde. À Tonneins, Marmande et La Réole, les habitants font face à la montée rapide des eaux. Maisons encerclées, routes submergées les autorités maintiennent la vigilance rouge. Reportage France 2"
699c4b566736db9dc26e6bcb,Thing/Abstract/Event,0.3628,0.3375,0.3527,Normal,Combinaison inhabituelle de features (Isolation Forest).," ont le dos tourné, Olga se plonge dans la guerre en Ukraine, qui a pris un tournant majeur après l'invasion à grande échelle par la Russie il y a quatre ans, le 24 février 2022. Cette mère de famille"
699c85f76736db9dc26e6d0a,Thing/Abstract/Event/Own,0.3738,0.3212,0.3527,Normal,Combinaison inhabituelle de features (Isolation Forest).,"ous sanctions de Washington depuis soixante-deux ans, est en plus privé d’hydrocarbures, depuis que son principal fournisseur, le Venezuela, est passé sous tutelle américaine."
699d4afd6736db9dc26e6ee5,Thing/Abstract/Event,0.4291,0.2379,0.3527,Normal,Combinaison inhabituelle de features (Isolation Forest).,"Le 10 février 2026, l’exploitant de la centrale nucléaire de Chinon a déclaré à l’ASNR un événement significatif pour la sûreté relatif à l’indisponibilité d’une pompe de charge du système RCV contrôl"
6996cb786736db9dc26e5b93,Thing/Abstract/Event/Result,0.5218,0.0988,0.3526,Normal,Combinaison inhabituelle de features (Isolation Forest).,"uis doté d'une mission plus large de résolution des conflits, le Conseil de la paix de Donald Trump tient, jeudi, à Washington, sa première réunion. Au total 47 pays, dont certains sont membres du Con"
6997457b6736db9dc26e5e16,Thing/Abstract/Event/Addition,0.2651,0.4838,0.3526,Normal,Nombre de noeuds inhabituel : 6.," placés en vigilance rouge la Loire-Atlantique, la Gironde, le Lot-et-Garonne, la Charente-Maritime et le Maine-et-Loire. Le premier ministre Sébastien Lecornu réunit ministres, préfets et professionn"
698f120d34efc5d3aac0fa31,Thing/Abstract/Event/Degree,0.4142,0.26,0.3525,Normal,Combinaison inhabituelle de features (Isolation Forest).,"stance, Patrice Motsepe, a fait taire les rumeurs de report la CAN 2027 ne sera pas décalée et sera bien coorganisée par la Tanzanie, le Kenya et l'Ouganda."
698fbfaf34efc5d3aac0fd14,Thing/Abstract/Event/Deduce,0.3988,0.2831,0.3525,Normal,Combinaison inhabituelle de features (Isolation Forest).," à l’OTAN, Matthew Whitaker, qui se dit tout simplement pas convaincu que les Russes soient prêts à conclure un accord . Un nouveau cycle de négociations entre l’Ukraine, la Russie et les Etats-Unis s"
699c281a6736db9dc26e6b3f,Thing/Abstract/Event,0.4166,0.2563,0.3525,Normal,Combinaison inhabituelle de features (Isolation Forest).,"n"". Une réponse à Donald Trump, qui avait dit ""envisager"" une frappe limitée contre l'Iran en cas d'échec des négociations entre les deux pays."
698c8fe29966a5e0139f0a41,Thing/Abstract/Event/Delay,0.3233,0.3961,0.3524,Normal,Combinaison inhabituelle de features (Isolation Forest).,"rence de presse à Washington D.C., le projet de loi ""Virginia Giuffre"". Son objectif mettre fin aux délais de prescription des violences sexuelles. Le frère de Virginia Giuffre a aussi pris la parole "
698e45e734efc5d3aac0f823,Thing/Abstract/Event/Own,0.353,0.3514,0.3524,Normal,Combinaison inhabituelle de features (Isolation Forest).,"mp a menacé, jeudi, l'Iran de conséquences ""très traumatisantes"" s'il n'acceptait pas un accord sur son programme nucléaire. Le Premier ministre israélien, Benjamin Netanyahu, a quant à lui exprimé un"
